"order_details_id";"order_id";"pizza_size_id";"quantity"
21 757;9 551;napolitana_l;1
21 758;9 552;cali_ckn_l;1
21 759;9 552;five_cheese_l;1
21 760;9 552;ital_cpcllo_l;1
21 761;9 552;veggie_veg_l;1
21 762;9 553;ckn_pesto_s;1
21 763;9 553;soppressata_s;1
21 764;9 554;big_meat_s;1
21 765;9 554;napolitana_l;1
21 766;9 554;napolitana_s;1
21 767;9 555;thai_ckn_l;1
21 768;9 555;veggie_veg_s;1
21 769;9 556;ital_supr_l;1
21 770;9 556;mexicana_l;1
21 771;9 556;spinach_fet_l;1
21 772;9 556;thai_ckn_l;1
21 773;9 557;southw_ckn_m;1
21 774;9 557;spinach_fet_s;1
21 775;9 558;brie_carre_s;1
21 776;9 558;prsc_argla_s;1
21 777;9 558;spicy_ital_m;1
21 778;9 558;thai_ckn_l;1
21 779;9 559;ital_supr_m;1
21 780;9 559;ital_supr_s;1
21 781;9 560;bbq_ckn_s;1
21 782;9 560;classic_dlx_l;1
21 783;9 561;mediterraneo_s;1
21 784;9 561;southw_ckn_l;1
21 785;9 562;peppr_salami_m;1
21 786;9 562;thai_ckn_l;1
21 787;9 563;calabrese_m;1
21 788;9 563;classic_dlx_m;1
21 789;9 563;ital_supr_m;1
21 790;9 564;hawaiian_l;1
21 791;9 565;bbq_ckn_l;1
21 792;9 565;sicilian_m;1
21 793;9 566;ital_veggie_m;1
21 794;9 566;sicilian_m;1
21 795;9 567;pep_msh_pep_l;1
21 796;9 567;spinach_fet_l;1
21 797;9 568;ital_cpcllo_l;1
21 798;9 569;ital_veggie_m;1
21 799;9 570;pep_msh_pep_s;1
21 800;9 571;ital_veggie_m;1
21 801;9 571;pep_msh_pep_m;1
21 802;9 572;big_meat_s;1
21 803;9 572;five_cheese_l;1
21 804;9 572;prsc_argla_m;1
21 805;9 572;sicilian_s;1
21 806;9 573;calabrese_l;1
21 807;9 573;green_garden_s;1
21 808;9 573;pepperoni_m;1
21 809;9 573;spinach_fet_s;1
21 810;9 574;bbq_ckn_l;2
21 811;9 574;ckn_pesto_s;1
21 812;9 574;prsc_argla_l;1
21 813;9 575;bbq_ckn_s;1
21 814;9 575;big_meat_s;3
21 815;9 575;cali_ckn_l;2
21 816;9 575;classic_dlx_m;1
21 817;9 575;four_cheese_l;1
21 818;9 575;hawaiian_s;1
21 819;9 575;mediterraneo_l;1
21 820;9 575;prsc_argla_l;1
21 821;9 575;sicilian_s;1
21 822;9 575;southw_ckn_l;1
21 823;9 575;spicy_ital_l;1
21 824;9 575;spin_pesto_l;1
21 825;9 576;ckn_alfredo_m;1
21 826;9 576;hawaiian_l;1
21 827;9 577;spinach_supr_l;1
21 828;9 578;four_cheese_m;1
21 829;9 579;cali_ckn_s;1
21 830;9 579;green_garden_s;1
21 831;9 579;prsc_argla_s;1
21 832;9 580;classic_dlx_s;1
21 833;9 580;the_greek_l;1
21 834;9 581;cali_ckn_m;1
21 835;9 581;four_cheese_l;1
21 836;9 581;spin_pesto_l;1
21 837;9 581;spinach_supr_s;1
21 838;9 582;ital_supr_m;1
21 839;9 583;bbq_ckn_l;1
21 840;9 583;bbq_ckn_m;1
21 841;9 583;cali_ckn_m;1
21 842;9 584;ital_veggie_s;1
21 843;9 585;mexicana_l;1
21 844;9 586;five_cheese_l;1
21 845;9 587;ital_cpcllo_m;1
21 846;9 588;calabrese_m;2
21 847;9 588;green_garden_s;1
21 848;9 588;pepperoni_s;1
21 849;9 588;prsc_argla_l;1
21 850;9 588;prsc_argla_m;1
21 851;9 588;prsc_argla_s;1
21 852;9 588;sicilian_l;1
21 853;9 589;hawaiian_s;1
21 854;9 590;prsc_argla_s;1
21 855;9 591;ckn_alfredo_m;1
21 856;9 592;big_meat_s;1
21 857;9 592;calabrese_l;1
21 858;9 592;prsc_argla_l;1
21 859;9 593;veggie_veg_s;1
21 860;9 594;cali_ckn_s;1
21 861;9 595;calabrese_s;1
21 862;9 595;classic_dlx_l;1
21 863;9 595;spinach_fet_m;1
21 864;9 596;hawaiian_s;1
21 865;9 597;four_cheese_l;1
21 866;9 597;spicy_ital_l;1
21 867;9 598;cali_ckn_l;1
21 868;9 598;hawaiian_m;1
21 869;9 599;ckn_pesto_l;1
21 870;9 600;ital_cpcllo_l;1
21 871;9 600;sicilian_m;1
21 872;9 601;peppr_salami_l;1
21 873;9 602;calabrese_m;1
21 874;9 602;veggie_veg_l;1
21 875;9 603;four_cheese_l;1
21 876;9 603;hawaiian_m;1
21 877;9 603;the_greek_xl;1
21 878;9 604;five_cheese_l;2
21 879;9 605;sicilian_s;1
21 880;9 606;classic_dlx_m;1
21 881;9 606;four_cheese_l;1
21 882;9 606;ital_cpcllo_s;1
21 883;9 607;mexicana_m;1
21 884;9 607;prsc_argla_m;1
21 885;9 608;bbq_ckn_m;1
21 886;9 608;four_cheese_l;1
21 887;9 609;thai_ckn_m;1
21 888;9 610;big_meat_s;1
21 889;9 610;classic_dlx_m;1
21 890;9 610;peppr_salami_m;1
21 891;9 610;prsc_argla_m;1
21 892;9 611;spicy_ital_l;1
21 893;9 612;bbq_ckn_m;2
21 894;9 612;southw_ckn_m;1
21 895;9 613;napolitana_s;1
21 896;9 613;sicilian_s;1
21 897;9 614;spinach_supr_m;1
21 898;9 614;veggie_veg_m;1
21 899;9 615;bbq_ckn_m;1
21 900;9 615;classic_dlx_m;1
21 901;9 615;pep_msh_pep_l;1
21 902;9 615;the_greek_s;1
21 903;9 616;classic_dlx_l;1
21 904;9 616;pep_msh_pep_m;1
21 905;9 617;pepperoni_l;1
21 906;9 618;four_cheese_m;1
21 907;9 618;peppr_salami_l;2
21 908;9 619;big_meat_s;1
21 909;9 619;four_cheese_l;1
21 910;9 619;napolitana_l;1
21 911;9 620;southw_ckn_s;1
21 912;9 621;ital_veggie_m;1
21 913;9 622;ital_veggie_s;1
21 914;9 623;ckn_alfredo_m;1
21 915;9 623;peppr_salami_m;1
21 916;9 623;sicilian_l;1
21 917;9 624;ckn_alfredo_m;1
21 918;9 625;pep_msh_pep_l;1
21 919;9 626;napolitana_l;1
21 920;9 627;bbq_ckn_m;1
21 921;9 628;bbq_ckn_m;1
21 922;9 628;prsc_argla_l;1
21 923;9 629;ital_veggie_s;1
21 924;9 629;veggie_veg_l;1
21 925;9 630;hawaiian_s;1
21 926;9 630;napolitana_l;1
21 927;9 631;four_cheese_m;1
21 928;9 631;napolitana_l;1
21 929;9 631;sicilian_l;2
21 930;9 632;sicilian_l;1
21 931;9 633;five_cheese_l;1
21 932;9 634;five_cheese_l;1
21 933;9 634;four_cheese_m;1
21 934;9 634;hawaiian_m;1
21 935;9 634;hawaiian_s;1
21 936;9 634;mexicana_s;1
21 937;9 634;napolitana_s;1
21 938;9 634;pep_msh_pep_m;1
21 939;9 634;sicilian_s;2
21 940;9 634;spicy_ital_l;2
21 941;9 634;the_greek_s;1
21 942;9 634;veggie_veg_m;1
21 943;9 635;ital_supr_s;1
21 944;9 635;the_greek_s;1
21 945;9 636;pepperoni_l;1
21 946;9 637;calabrese_m;1
21 947;9 637;mediterraneo_s;1
21 948;9 637;pepperoni_m;1
21 949;9 637;veggie_veg_m;1
21 950;9 638;mexicana_l;1
21 951;9 638;the_greek_xl;1
21 952;9 639;the_greek_xl;1
21 953;9 640;ital_supr_m;1
21 954;9 640;napolitana_m;1
21 955;9 640;sicilian_l;1
21 956;9 641;ital_supr_s;1
21 957;9 641;pep_msh_pep_s;1
21 958;9 642;cali_ckn_m;1
21 959;9 642;five_cheese_l;1
21 960;9 642;sicilian_s;1
21 961;9 642;thai_ckn_l;1
21 962;9 643;bbq_ckn_m;1
21 963;9 643;cali_ckn_m;1
21 964;9 643;spicy_ital_m;1
21 965;9 644;big_meat_s;1
21 966;9 644;mediterraneo_l;1
21 967;9 645;peppr_salami_l;1
21 968;9 646;hawaiian_l;1
21 969;9 647;bbq_ckn_l;1
21 970;9 647;mexicana_l;1
21 971;9 647;prsc_argla_s;1
21 972;9 648;classic_dlx_m;1
21 973;9 648;five_cheese_l;2
21 974;9 648;ital_supr_m;1
21 975;9 649;ital_cpcllo_l;1
21 976;9 649;peppr_salami_l;1
21 977;9 649;peppr_salami_s;2
21 978;9 650;bbq_ckn_m;1
21 979;9 650;big_meat_s;1
21 980;9 650;ckn_alfredo_s;1
21 981;9 650;ckn_pesto_m;2
21 982;9 650;classic_dlx_l;1
21 983;9 650;ital_supr_m;1
21 984;9 650;mexicana_l;1
21 985;9 650;napolitana_l;1
21 986;9 650;pepperoni_s;1
21 987;9 650;prsc_argla_m;1
21 988;9 650;sicilian_s;1
21 989;9 650;southw_ckn_m;1
21 990;9 650;spinach_supr_s;1
21 991;9 650;the_greek_xl;1
21 992;9 651;spinach_supr_l;1
21 993;9 651;thai_ckn_s;1
21 994;9 652;bbq_ckn_l;1
21 995;9 652;four_cheese_l;1
21 996;9 652;pepperoni_l;1
21 997;9 652;spin_pesto_m;1
21 998;9 653;classic_dlx_m;1
21 999;9 653;four_cheese_l;1
22 000;9 653;mexicana_s;1
22 001;9 654;green_garden_s;1
22 002;9 655;ckn_alfredo_m;1
22 003;9 655;prsc_argla_m;1
22 004;9 656;peppr_salami_l;1
22 005;9 657;veggie_veg_m;1
22 006;9 658;ckn_alfredo_l;1
22 007;9 658;ital_supr_l;1
22 008;9 658;veggie_veg_s;1
22 009;9 659;calabrese_l;1
22 010;9 659;ital_cpcllo_l;1
22 011;9 660;bbq_ckn_m;1
22 012;9 661;mediterraneo_l;1
22 013;9 661;pepperoni_m;1
22 014;9 662;four_cheese_l;1
22 015;9 662;hawaiian_l;1
22 016;9 662;ital_supr_l;1
22 017;9 662;prsc_argla_m;1
22 018;9 663;ckn_alfredo_m;1
22 019;9 663;four_cheese_l;1
22 020;9 663;mediterraneo_m;1
22 021;9 663;mexicana_m;1
22 022;9 664;cali_ckn_s;1
22 023;9 664;spin_pesto_l;1
22 024;9 664;the_greek_xl;1
22 025;9 665;sicilian_l;1
22 026;9 666;prsc_argla_m;1
22 027;9 667;napolitana_l;1
22 028;9 668;hawaiian_l;1
22 029;9 669;calabrese_l;1
22 030;9 669;pepperoni_s;1
22 031;9 669;southw_ckn_l;1
22 032;9 669;thai_ckn_m;1
22 033;9 670;classic_dlx_l;1
22 034;9 670;spinach_fet_l;1
22 035;9 671;prsc_argla_s;1
22 036;9 672;mediterraneo_m;1
22 037;9 673;ital_veggie_l;1
22 038;9 673;pepperoni_l;1
22 039;9 674;four_cheese_l;1
22 040;9 674;hawaiian_s;1
22 041;9 674;sicilian_m;1
22 042;9 675;big_meat_s;1
22 043;9 675;calabrese_m;1
22 044;9 675;classic_dlx_l;1
22 045;9 675;pepperoni_l;1
22 046;9 676;cali_ckn_s;1
22 047;9 676;hawaiian_l;1
22 048;9 677;pepperoni_l;1
22 049;9 678;five_cheese_l;1
22 050;9 679;spinach_fet_s;1
22 051;9 680;southw_ckn_s;1
22 052;9 681;sicilian_m;1
22 053;9 682;southw_ckn_l;1
22 054;9 683;cali_ckn_m;1
22 055;9 683;ital_cpcllo_l;1
22 056;9 684;four_cheese_m;1
22 057;9 684;spinach_fet_m;1
22 058;9 685;classic_dlx_s;1
22 059;9 685;spicy_ital_l;1
22 060;9 686;hawaiian_l;1
22 061;9 687;peppr_salami_l;1
22 062;9 688;the_greek_xl;1
22 063;9 689;pepperoni_s;1
22 064;9 690;hawaiian_s;1
22 065;9 690;veggie_veg_m;1
22 066;9 691;peppr_salami_m;1
22 067;9 692;ckn_pesto_l;1
22 068;9 693;ital_supr_l;1
22 069;9 693;sicilian_s;1
22 070;9 694;calabrese_s;1
22 071;9 694;cali_ckn_l;1
22 072;9 694;ckn_alfredo_m;1
22 073;9 694;ital_supr_m;1
22 074;9 694;peppr_salami_s;1
22 075;9 694;soppressata_l;1
22 076;9 695;sicilian_m;1
22 077;9 696;calabrese_m;1
22 078;9 696;thai_ckn_l;1
22 079;9 697;mediterraneo_m;1
22 080;9 698;spicy_ital_m;1
22 081;9 699;cali_ckn_m;1
22 082;9 699;mexicana_m;1
22 083;9 700;five_cheese_l;1
22 084;9 701;napolitana_l;1
22 085;9 701;thai_ckn_s;1
22 086;9 702;cali_ckn_l;1
22 087;9 702;green_garden_s;1
22 088;9 702;spinach_fet_l;1
22 089;9 703;spicy_ital_m;1
22 090;9 704;bbq_ckn_l;1
22 091;9 705;cali_ckn_l;1
22 092;9 705;cali_ckn_s;1
22 093;9 705;ckn_alfredo_m;1
22 094;9 705;hawaiian_l;1
22 095;9 705;hawaiian_s;1
22 096;9 705;ital_cpcllo_s;1
22 097;9 705;ital_supr_m;1
22 098;9 705;mexicana_m;2
22 099;9 705;napolitana_l;1
22 100;9 705;thai_ckn_m;1
22 101;9 706;ckn_alfredo_m;1
22 102;9 707;veggie_veg_m;1
22 103;9 708;classic_dlx_m;1
22 104;9 709;veggie_veg_s;1
22 105;9 710;mexicana_m;1
22 106;9 710;spicy_ital_s;1
22 107;9 710;the_greek_s;1
22 108;9 711;classic_dlx_l;1
22 109;9 712;soppressata_l;1
22 110;9 713;ckn_pesto_m;1
22 111;9 713;hawaiian_s;1
22 112;9 714;thai_ckn_l;1
22 113;9 714;veggie_veg_m;1
22 114;9 715;big_meat_s;1
22 115;9 716;hawaiian_m;1
22 116;9 717;big_meat_s;1
22 117;9 717;calabrese_m;1
22 118;9 717;ckn_pesto_l;1
22 119;9 717;spin_pesto_s;1
22 120;9 718;ital_supr_l;1
22 121;9 718;pepperoni_m;1
22 122;9 719;spin_pesto_l;1
22 123;9 719;spinach_fet_s;1
22 124;9 719;thai_ckn_s;1
22 125;9 720;classic_dlx_l;1
22 126;9 721;ital_supr_s;1
22 127;9 722;pep_msh_pep_l;1
22 128;9 722;prsc_argla_m;1
22 129;9 723;brie_carre_s;1
22 130;9 723;classic_dlx_s;1
22 131;9 724;bbq_ckn_s;1
22 132;9 724;big_meat_s;1
22 133;9 724;green_garden_s;1
22 134;9 724;veggie_veg_s;1
22 135;9 725;calabrese_m;1
22 136;9 725;hawaiian_s;1
22 137;9 725;mexicana_l;1
22 138;9 725;napolitana_m;1
22 139;9 726;big_meat_s;1
22 140;9 726;hawaiian_s;1
22 141;9 726;napolitana_s;1
22 142;9 726;spinach_supr_m;1
22 143;9 727;thai_ckn_l;1
22 144;9 728;bbq_ckn_m;1
22 145;9 728;hawaiian_l;1
22 146;9 728;napolitana_m;1
22 147;9 729;bbq_ckn_m;1
22 148;9 729;soppressata_l;1
22 149;9 730;big_meat_s;1
22 150;9 730;pepperoni_l;1
22 151;9 731;pepperoni_m;2
22 152;9 731;southw_ckn_m;1
22 153;9 732;calabrese_l;1
22 154;9 732;spinach_fet_l;1
22 155;9 733;ital_supr_m;1
22 156;9 734;hawaiian_l;1
22 157;9 734;pep_msh_pep_s;1
22 158;9 735;five_cheese_l;1
22 159;9 735;green_garden_l;1
22 160;9 735;hawaiian_m;1
22 161;9 735;mexicana_m;1
22 162;9 736;napolitana_m;1
22 163;9 736;the_greek_xl;1
22 164;9 737;sicilian_s;1
22 165;9 737;spin_pesto_m;1
22 166;9 738;sicilian_l;1
22 167;9 739;five_cheese_l;1
22 168;9 739;peppr_salami_l;1
22 169;9 739;spinach_fet_s;1
22 170;9 739;spinach_supr_m;1
22 171;9 740;cali_ckn_m;1
22 172;9 740;sicilian_s;1
22 173;9 741;ital_supr_l;1
22 174;9 742;southw_ckn_l;1
22 175;9 742;spicy_ital_l;1
22 176;9 743;four_cheese_l;1
22 177;9 743;ital_supr_l;1
22 178;9 743;pep_msh_pep_m;1
22 179;9 744;cali_ckn_l;1
22 180;9 744;pepperoni_m;1
22 181;9 745;calabrese_m;1
22 182;9 745;ckn_alfredo_l;1
22 183;9 745;mediterraneo_m;1
22 184;9 745;sicilian_s;1
22 185;9 746;spicy_ital_s;1
22 186;9 747;ckn_alfredo_m;1
22 187;9 747;ckn_pesto_s;1
22 188;9 748;southw_ckn_l;1
22 189;9 749;mexicana_l;1
22 190;9 750;mexicana_l;1
22 191;9 750;pep_msh_pep_m;1
22 192;9 750;pep_msh_pep_s;1
22 193;9 750;spicy_ital_l;1
22 194;9 751;sicilian_m;1
22 195;9 752;cali_ckn_s;1
22 196;9 752;green_garden_s;1
22 197;9 752;ital_cpcllo_l;1
22 198;9 753;ital_cpcllo_s;1
22 199;9 754;mediterraneo_m;1
22 200;9 755;bbq_ckn_m;1
22 201;9 755;ckn_alfredo_l;1
22 202;9 755;classic_dlx_l;1
22 203;9 755;green_garden_s;1
22 204;9 755;hawaiian_l;1
22 205;9 755;ital_supr_m;1
22 206;9 755;mexicana_m;1
22 207;9 755;pep_msh_pep_l;1
22 208;9 755;prsc_argla_l;1
22 209;9 755;sicilian_l;1
22 210;9 755;spinach_supr_l;1
22 211;9 756;cali_ckn_s;1
22 212;9 756;ckn_alfredo_m;1
22 213;9 756;four_cheese_m;1
22 214;9 756;ital_supr_m;1
22 215;9 757;pep_msh_pep_s;1
22 216;9 758;ital_cpcllo_s;1
22 217;9 759;classic_dlx_m;1
22 218;9 759;classic_dlx_s;2
22 219;9 759;five_cheese_l;1
22 220;9 759;four_cheese_m;1
22 221;9 759;mexicana_l;1
22 222;9 759;mexicana_m;1
22 223;9 759;spinach_supr_l;1
22 224;9 759;veggie_veg_l;1
22 225;9 760;pep_msh_pep_m;1
22 226;9 761;hawaiian_l;1
22 227;9 762;hawaiian_l;1
22 228;9 763;cali_ckn_s;1
22 229;9 763;classic_dlx_s;1
22 230;9 763;mexicana_l;1
22 231;9 763;pepperoni_m;1
22 232;9 764;mediterraneo_m;1
22 233;9 765;hawaiian_l;1
22 234;9 765;napolitana_m;1
22 235;9 765;the_greek_m;1
22 236;9 766;classic_dlx_l;1
22 237;9 766;spicy_ital_l;1
22 238;9 766;thai_ckn_m;1
22 239;9 766;thai_ckn_s;1
22 240;9 767;classic_dlx_s;1
22 241;9 767;ital_cpcllo_m;1
22 242;9 767;southw_ckn_l;1
22 243;9 768;napolitana_m;1
22 244;9 768;sicilian_m;1
22 245;9 769;hawaiian_s;1
22 246;9 770;ital_cpcllo_m;1
22 247;9 770;mediterraneo_l;1
22 248;9 770;thai_ckn_l;1
22 249;9 771;thai_ckn_l;1
22 250;9 772;soppressata_s;1
22 251;9 772;spinach_fet_m;1
22 252;9 773;hawaiian_m;1
22 253;9 773;hawaiian_s;1
22 254;9 773;ital_veggie_m;1
22 255;9 773;mexicana_l;1
22 256;9 774;spinach_fet_m;1
22 257;9 774;thai_ckn_l;1
22 258;9 775;green_garden_s;1
22 259;9 775;mexicana_l;1
22 260;9 775;pep_msh_pep_m;1
22 261;9 776;calabrese_m;1
22 262;9 776;ital_cpcllo_l;1
22 263;9 776;mexicana_l;1
22 264;9 776;southw_ckn_l;1
22 265;9 777;peppr_salami_m;1
22 266;9 777;soppressata_l;1
22 267;9 778;big_meat_s;2
22 268;9 778;thai_ckn_l;1
22 269;9 779;five_cheese_l;1
22 270;9 780;cali_ckn_m;1
22 271;9 781;green_garden_s;1
22 272;9 781;spin_pesto_l;1
22 273;9 781;spinach_supr_s;1
22 274;9 782;big_meat_s;1
22 275;9 782;napolitana_s;1
22 276;9 783;mexicana_m;1
22 277;9 784;veggie_veg_l;1
22 278;9 785;ital_cpcllo_m;1
22 279;9 785;sicilian_s;1
22 280;9 786;ital_cpcllo_l;1
22 281;9 786;napolitana_l;1
22 282;9 787;classic_dlx_s;1
22 283;9 787;four_cheese_l;1
22 284;9 787;sicilian_s;1
22 285;9 788;pepperoni_m;1
22 286;9 788;spicy_ital_s;1
22 287;9 789;pep_msh_pep_l;1
22 288;9 790;peppr_salami_l;1
22 289;9 790;thai_ckn_m;1
22 290;9 791;cali_ckn_m;1
22 291;9 792;ital_cpcllo_l;1
22 292;9 792;prsc_argla_l;1
22 293;9 792;thai_ckn_m;1
22 294;9 793;bbq_ckn_m;1
22 295;9 793;classic_dlx_m;1
22 296;9 793;hawaiian_m;1
22 297;9 793;ital_supr_m;1
22 298;9 794;calabrese_l;1
22 299;9 794;prsc_argla_l;1
22 300;9 794;soppressata_m;1
22 301;9 795;sicilian_l;1
22 302;9 795;sicilian_s;1
22 303;9 796;big_meat_s;2
22 304;9 797;ital_veggie_m;1
22 305;9 797;southw_ckn_l;1
22 306;9 797;spicy_ital_l;1
22 307;9 797;spin_pesto_s;1
22 308;9 798;cali_ckn_m;1
22 309;9 798;green_garden_s;1
22 310;9 798;ital_cpcllo_l;1
22 311;9 798;spin_pesto_m;1
22 312;9 799;mexicana_l;1
22 313;9 800;pep_msh_pep_l;1
22 314;9 801;hawaiian_s;1
22 315;9 801;prsc_argla_l;1
22 316;9 801;spicy_ital_l;1
22 317;9 802;ckn_alfredo_m;1
22 318;9 802;spinach_fet_m;1
22 319;9 803;classic_dlx_m;1
22 320;9 803;classic_dlx_s;1
22 321;9 803;napolitana_l;1
22 322;9 803;veggie_veg_s;1
22 323;9 804;green_garden_m;1
22 324;9 804;veggie_veg_m;1
22 325;9 805;green_garden_m;1
22 326;9 805;ital_cpcllo_l;1
22 327;9 806;hawaiian_m;1
22 328;9 806;peppr_salami_s;1
22 329;9 806;veggie_veg_s;1
22 330;9 807;cali_ckn_l;1
22 331;9 807;veggie_veg_m;1
22 332;9 808;green_garden_s;1
22 333;9 808;mexicana_l;1
22 334;9 808;pepperoni_m;1
22 335;9 809;four_cheese_l;1
22 336;9 809;the_greek_s;1
22 337;9 810;bbq_ckn_m;1
22 338;9 811;classic_dlx_s;1
22 339;9 812;southw_ckn_s;1
22 340;9 813;ckn_alfredo_m;1
22 341;9 814;spicy_ital_l;1
22 342;9 814;spin_pesto_l;1
22 343;9 815;ital_cpcllo_l;1
22 344;9 815;mexicana_l;1
22 345;9 816;ital_cpcllo_l;1
22 346;9 816;spicy_ital_m;1
22 347;9 816;veggie_veg_l;1
22 348;9 817;classic_dlx_m;1
22 349;9 817;four_cheese_l;1
22 350;9 817;hawaiian_l;1
22 351;9 817;pepperoni_m;1
22 352;9 817;sicilian_l;1
22 353;9 817;spin_pesto_m;1
22 354;9 817;veggie_veg_l;1
22 355;9 818;bbq_ckn_m;1
22 356;9 818;big_meat_s;1
22 357;9 818;pepperoni_m;1
22 358;9 819;five_cheese_l;1
22 359;9 820;spinach_supr_l;1
22 360;9 821;classic_dlx_m;1
22 361;9 822;classic_dlx_m;1
22 362;9 822;mexicana_m;1
22 363;9 823;ital_cpcllo_l;1
22 364;9 824;four_cheese_l;1
22 365;9 825;big_meat_s;1
22 366;9 825;ital_veggie_m;1
22 367;9 825;pepperoni_s;1
22 368;9 825;peppr_salami_m;1
22 369;9 825;peppr_salami_s;1
22 370;9 825;prsc_argla_m;1
22 371;9 825;spin_pesto_l;1
22 372;9 825;spinach_supr_s;2
22 373;9 826;spicy_ital_l;1
22 374;9 827;bbq_ckn_m;1
22 375;9 827;napolitana_s;1
22 376;9 827;thai_ckn_s;1
22 377;9 828;four_cheese_l;1
22 378;9 828;ital_veggie_m;1
22 379;9 828;pepperoni_s;1
22 380;9 828;prsc_argla_l;1
22 381;9 829;five_cheese_l;1
22 382;9 830;pepperoni_s;1
22 383;9 830;spinach_supr_s;1
22 384;9 831;soppressata_s;1
22 385;9 831;thai_ckn_l;1
22 386;9 831;veggie_veg_s;1
22 387;9 832;green_garden_s;1
22 388;9 832;pep_msh_pep_l;1
22 389;9 833;bbq_ckn_m;1
22 390;9 833;spinach_fet_m;1
22 391;9 833;veggie_veg_l;1
22 392;9 834;four_cheese_m;1
22 393;9 834;pepperoni_s;1
22 394;9 835;four_cheese_l;1
22 395;9 835;soppressata_s;1
22 396;9 836;four_cheese_l;1
22 397;9 836;thai_ckn_l;1
22 398;9 836;the_greek_xl;1
22 399;9 837;five_cheese_l;1
22 400;9 838;prsc_argla_l;1
22 401;9 839;five_cheese_l;2
22 402;9 839;pepperoni_m;1
22 403;9 839;thai_ckn_m;1
22 404;9 840;southw_ckn_l;1
22 405;9 841;bbq_ckn_l;1
22 406;9 841;bbq_ckn_m;1
22 407;9 842;soppressata_l;1
22 408;9 843;hawaiian_l;1
22 409;9 844;classic_dlx_m;1
22 410;9 844;pep_msh_pep_s;1
22 411;9 845;calabrese_m;1
22 412;9 846;green_garden_m;1
22 413;9 846;spicy_ital_l;1
22 414;9 847;ital_veggie_m;1
22 415;9 847;pepperoni_s;1
22 416;9 847;spicy_ital_l;1
22 417;9 847;spinach_supr_s;1
22 418;9 848;green_garden_m;1
22 419;9 848;spicy_ital_s;1
22 420;9 848;the_greek_m;1
22 421;9 849;hawaiian_l;1
22 422;9 850;ital_supr_m;1
22 423;9 850;thai_ckn_l;1
22 424;9 851;bbq_ckn_s;1
22 425;9 851;spinach_supr_m;1
22 426;9 852;bbq_ckn_l;1
22 427;9 852;peppr_salami_s;1
22 428;9 852;soppressata_s;1
22 429;9 852;spinach_supr_l;1
22 430;9 853;big_meat_s;1
22 431;9 853;classic_dlx_m;1
22 432;9 853;four_cheese_m;1
22 433;9 853;the_greek_xl;1
22 434;9 854;hawaiian_l;1
22 435;9 855;cali_ckn_m;1
22 436;9 855;napolitana_l;1
22 437;9 855;peppr_salami_l;1
22 438;9 856;four_cheese_m;1
22 439;9 856;pep_msh_pep_m;1
22 440;9 856;southw_ckn_m;1
22 441;9 857;cali_ckn_l;1
22 442;9 858;big_meat_s;1
22 443;9 858;cali_ckn_l;1
22 444;9 859;napolitana_l;1
22 445;9 859;prsc_argla_s;1
22 446;9 860;classic_dlx_m;1
22 447;9 860;pepperoni_m;1
22 448;9 860;spinach_supr_l;1
22 449;9 861;mediterraneo_s;1
22 450;9 861;veggie_veg_s;1
22 451;9 862;bbq_ckn_m;1
22 452;9 862;mediterraneo_l;1
22 453;9 862;prsc_argla_m;2
22 454;9 863;bbq_ckn_m;1
22 455;9 864;hawaiian_l;1
22 456;9 864;thai_ckn_l;1
22 457;9 865;spinach_supr_s;1
22 458;9 866;bbq_ckn_s;1
22 459;9 866;four_cheese_l;1
22 460;9 866;pepperoni_m;1
22 461;9 867;calabrese_m;1
22 462;9 867;hawaiian_l;1
22 463;9 867;ital_cpcllo_s;1
22 464;9 867;ital_veggie_m;1
22 465;9 868;cali_ckn_l;1
22 466;9 868;green_garden_m;1
22 467;9 868;hawaiian_s;1
22 468;9 868;ital_supr_l;1
22 469;9 868;ital_veggie_m;1
22 470;9 868;peppr_salami_l;1
22 471;9 868;sicilian_m;1
22 472;9 868;sicilian_s;1
22 473;9 868;the_greek_m;1
22 474;9 869;spinach_fet_l;1
22 475;9 870;southw_ckn_l;1
22 476;9 871;classic_dlx_s;1
22 477;9 871;mediterraneo_l;1
22 478;9 871;spinach_fet_l;1
22 479;9 871;the_greek_xl;1
22 480;9 872;thai_ckn_l;1
22 481;9 873;classic_dlx_m;1
22 482;9 873;ital_veggie_l;1
22 483;9 874;bbq_ckn_l;1
22 484;9 874;peppr_salami_m;1
22 485;9 875;cali_ckn_l;1
22 486;9 875;cali_ckn_m;1
22 487;9 875;mediterraneo_s;1
22 488;9 875;the_greek_l;1
22 489;9 876;spicy_ital_l;1
22 490;9 877;southw_ckn_l;1
22 491;9 878;mediterraneo_m;1
22 492;9 878;spinach_fet_m;1
22 493;9 879;mediterraneo_m;1
22 494;9 880;ital_supr_m;1
22 495;9 880;spin_pesto_l;1
22 496;9 881;bbq_ckn_m;1
22 497;9 882;bbq_ckn_s;1
22 498;9 882;mexicana_m;1
22 499;9 882;pepperoni_m;1
22 500;9 882;spin_pesto_m;1
22 501;9 883;bbq_ckn_l;1
22 502;9 883;hawaiian_s;1
22 503;9 883;ital_supr_m;1
22 504;9 883;prsc_argla_m;1
22 505;9 884;the_greek_xl;1
22 506;9 885;ital_supr_m;1
22 507;9 885;spin_pesto_l;1
22 508;9 886;four_cheese_l;1
22 509;9 887;hawaiian_l;1
